"Platform Registration ID","Account: Account ID","Login Number","Server Name","Account Type","Client Group Name","Status","Currency","Leverage","Swap Free"
"a0A9N00000EZjJr","0019N0000063yr5","38740810","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZjMI","0019N0000063yvj","39175720","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SO80","Enabled","USD","400","Tidak"
"a0A9N00000EZjQp","0019N0000063ymA","39175695","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZjRW","0019N0000063z3T","39001580","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree10D-SO40","Enabled","USD","400","Ya"
"a0A9N00000EZjSN","0019N0000063yw9","38922246","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZjbK","0019N0000064Sqs","39175840","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeMDN-SO40","Enabled","USD","400","Ya"
"a0A9N00000EZjeX","0019N0000064SbD","39175985","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeJKT2","Enabled","USD","400","Ya"
"a0A9N00000EZjfc","0019N0000063z7c","38795877","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZjhv","0019N0000063z7B","39102002","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZjjG","0019N0000063z7B","39175923","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZjja","0019N0000063z36","38971893","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZjwH","0019N0000063zIV","39049661","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZjyS","0019N0000063ypL","39047285","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZk3l","0019N0000063zIV","39113316","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0A9N00000EZk3m","0019N0000063ypL","39005728","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZk4j","0019N0000063zDe","39116208","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZk5a","0019N0000063zDh","38910601","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZk72","0019N0000064SJV","39174167","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZkBP","0019N0000064VhO","39119180","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZkDK","0019N0000063zVq","39173098","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreePTK-NME","Enabled","USD","1:400","Ya"
"a0A9N00000EZkF0","0019N0000063zWT","39173364","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZkF3","0019N0000063zVV","39173487","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZkMz","0019N00000640AQ","38810410","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreePTK","Enabled","USD","1:400","Ya"
"a0A9N00000EZkPG","0019N00000640AQ","38976345","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreePTK","Enabled","USD","1:400","Ya"
"a0A9N00000EZkPK","0019N0000064US6","38812590","PTGlobalKapitalInv-MT5-Live","Classic-Fixed-Digital","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZkQO","0019N0000063z8M","39061644","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZkZR","0019N0000063zfB","39182507","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZkes","0019N0000063zXz","39018268","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZkk8","0019N0000063zUb","38885736","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeSBY","Enabled","USD","1:400","Ya"
"a0A9N00000EZklR","0019N0000063zXz","39097853","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZkmZ","0019N0000064T8M","39066614","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0A9N00000EZkoZ","0019N0000063zXz","39034982","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZkrI","0019N0000063zcF","39011513","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZktu","0019N0000064SrE","39072817","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0A9N00000EZkxI","0019N0000064Vft","39118549","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2-SO100","Enabled","USD","1000","Ya"
"a0A9N00000EZkzC","0019N0000063zq4","38832536","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZl0B","0019N0000064Vft","39145612","PTGlobalKapitalInv-MT5-Live","Premium Zero","real\IB\Premium-Zero-Variable-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0A9N00000EZl1L","0019N0000063za8","39118933","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZl63","0019N000006412Z","38808514","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZlBJ","0019N0000063znq","39182504","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZlFs","0019N0000063zb3","38860163","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0A9N00000EZlKg","0019N0000063zb3","38916810","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0A9N00000EZlPF","0019N00000640X0","39171604","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0A9N00000EZlVS","0019N0000063zb3","38873416","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0A9N00000EZlZR","0019N0000064Su7","38737606","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeBG-SO40-NME","Enabled","USD","100","Ya"
"a0A9N00000EZlcZ","0019N0000063zwh","38737526","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZlfH","0019N00000640lk","38889676","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZljy","0019N000006404a","39035320","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeSBY","Enabled","USD","1:400","Ya"
"a0A9N00000EZlkC","0019N0000064T1w","39171607","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZloX","0019N00000640Om","38741785","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZloo","0019N00000640US","38859425","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","100","Ya"
"a0A9N00000EZlpa","0019N00000640UQ","38907811","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZlqr","0019N0000064TZC","38737136","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZlsE","0019N000006405o","38859790","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0A9N00000EZlx4","0019N0000064SnD","39174473","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB-NME","Enabled","USD","400","Ya"
"a0A9N00000EZm2f","0019N00000640aQ","39117132","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeJKT2","Enabled","USD","400","Ya"
"a0A9N00000EZm4a","0019N00000640To","39011454","PTGlobalKapitalInv-MT5-Live","Classic-Fixed-Digital","real\GKB\Classic-Fixed-SwapFree-Digital","Enabled","USD","400","Ya"
"a0A9N00000EZm8w","0019N0000064TBY","39181120","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZm9F","0019N00000640pK","39171420","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZmE9","0019N0000064Vrs","39138197","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0A9N00000EZmHm","0019N0000064SzO","39178831","PTGlobalKapitalInv-MT5-Live","Classic-Fixed-Digital","real\GKB\Classic-Fixed-SwapFree-Digital","Enabled","USD","400","Ya"
"a0A9N00000EZmJB","0019N00000640m8","39171490","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZmPg","0019N00000640fI","39116373","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0A9N00000EZmSP","0019N000006411U","39081932","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZmcf","0019N00000640am","39176371","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZmdR","0019N00000640re","39082404","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZme5","0019N00000640sg","39010572","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZmeZ","0019N00000640re","39094250","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZmgq","0019N00000640re","39070046","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZmn7","0019N00000640A3","39115510","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0A9N00000EZmnA","0019N00000640y2","38774371","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeSBY","Enabled","USD","1:100","Ya"
"a0A9N00000EZmnu","0019N0000064Svi","39170270","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZmpI","0019N00000640re","39092039","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZmqx","0019N00000640re","39056973","PTGlobalKapitalInv-MT5-Live","Professional","real\IB\Professional-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0A9N00000EZmtN","0019N00000640ZO","38827090","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","100","Ya"
"a0A9N00000EZmy7","0019N00000641Bn","39056862","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-NME","Enabled","USD","400","Ya"
"a0A9N00000EZn06","0019N00000641Cq","39169038","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","100","Ya"
"a0A9N00000EZn09","0019N00000641MW","38771541","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeSBY","Enabled","USD","1:400","Ya"
"a0A9N00000EZnDp","0019N0000064Vps","39193665","PTGlobalKapitalInv-MT5-Live","Professional","real\GKB\Professional-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZnEf","0019N00000641MW","38870774","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeSBY","Enabled","USD","1:400","Ya"
"a0A9N00000EZnFR","0019N00000641MD","38950075","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","100","Ya"
"a0A9N00000EZnGr","0019N00000641Co","38772937","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZnHo","0019N00000641J6","38968054","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZnI9","0019N00000641J6","39095842","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZnMn","0019N00000641IX","38868827","PTGlobalKapitalInv-MT5-Live","Classic-Fixed-Digital","real\GKB\Classic-Fixed-SwapFree-Digital","Enabled","USD","400","Ya"
"a0A9N00000EZnQv","0019N0000064Vzv","39114708","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZneQ","0019N00000641jl","39167172","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZnep","0019N00000641L7","38835092","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeSBY","Enabled","USD","400","Ya"
"a0A9N00000EZnfw","0019N00000641jD","39113757","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed","Enabled","USD","1:400","Tidak"
"a0A9N00000EZnh2","0019N00000641L7","38835848","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeSBY","Enabled","USD","1:400","Ya"
"a0A9N00000EZnh8","0019N00000641L7","39184481","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeSBY","Enabled","USD","1:400","Ya"
"a0A9N00000EZnmI","0019N0000064W2a","39115228","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZnmq","0019N00000641hy","39168218","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZnnZ","0019N00000641MD","38807806","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZnne","0019N00000641MD","38816890","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZnou","0019N00000641pa","38906169","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZnrb","0019N0000064TE3","39167646","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZnsb","0019N00000641pa","39091215","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZnuY","0019N0000064Vzy","39132607","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZnxk","0019N00000641fp","39008779","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","100","Ya"
"a0A9N00000EZo0N","0019N00000642Bt","39142448","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFreeJKT2","Enabled","USD","400","Ya"
"a0A9N00000EZo2E","0019N000006420w","38955728","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZo2s","0019N00000641qu","39067534","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree-SO40-NME","Enabled","USD","400","Ya"
"a0A9N00000EZo4W","0019N00000641pa","38912890","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZo4r","0019N000006420d","38807135","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","400","Ya"
"a0A9N00000EZo6C","0019N00000641kM","39066271","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZoDs","0019N00000641oZ","38858257","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree2","Enabled","USD","1:400","Ya"
"a0A9N00000EZoFg","0019N00000642mC","38806948","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZoHw","0019N00000641uy","39114330","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeB","Enabled","USD","400","Ya"
"a0A9N00000EZoJJ","0019N00000641OC","39104442","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZoJQ","0019N000006421g","38903773","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZoKK","0019N0000064TH7","39166576","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZoP5","0019N00000642B4","39166657","PTGlobalKapitalInv-MT5-Live","Classic","real\GKB\Classic-Fixed-SwapFreeMDN","Enabled","USD","400","Ya"
"a0A9N00000EZoQf","0019N000006424v","39103395","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO40","Enabled","USD","400","Ya"
"a0A9N00000EZoQh","0019N00000641oc","39166629","PTGlobalKapitalInv-MT5-Live","Classic-Fixed-Digital","real\GKB\Classic-Fixed-SwapFree-Digital","Enabled","USD","400","Ya"
"a0A9N00000EZoRQ","0019N00000641OC","39141756","PTGlobalKapitalInv-MT5-Live","Professional","real\GKB\Professional-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZobC","0019N0000064VKk","39008811","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZodB","0019N0000064VKk","38904155","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZogY","0019N0000064SvK","38961219","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZoi6","0019N00000642Bt","38819133","PTGlobalKapitalInv-MT5-Live","Premium Zero","real\IB\Premium-Zero-Variable-SwapFreeJKT2-SO40","Enabled","USD","400","Ya"
"a0A9N00000EZojw","0019N00000642Qc","38980060","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZokP","0019N00000642ME","38808728","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZomD","0019N00000642Hw","39013039","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZoni","0019N00000643Ox","39032594","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZonw","0019N00000642Pv","39004208","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0A9N00000EZoqT","0019N0000064Uos","38803776","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZorZ","0019N00000642Pv","38962117","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0A9N00000EZotA","0019N00000642KM","39104320","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-NME","Enabled","USD","100","Ya"
"a0A9N00000EZov5","0019N00000641fR","39168993","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZoy4","0019N00000642Pv","38981422","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeMDN","Enabled","USD","1:400","Ya"
"a0A9N00000EZozE","0019N00000642iV","39165211","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB-NME","Enabled","USD","400","Ya"
"a0A9N00000EZp1h","0019N00000642Qc","38979895","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree-SO100","Enabled","USD","1000","Ya"
"a0A9N00000EZp3Z","0019N00000642M6","38857345","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZp3e","0019N00000642HS","39119646","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","1:400","Ya"
"a0A9N00000EZpAI","0019N0000064QTK","38782321","PTGlobalKapitalInv-MT5-Live","Classic-Fixed-Digital","real\GKB\Classic-Fixed-SwapFree-Digital","Enabled","USD","400","Ya"
"a0A9N00000EZpAe","0019N00000641kr","39173479","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SO100","Enabled","USD","1000","Tidak"
"a0A9N00000EZpAr","0019N0000064301","39164423","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZpEK","0019N00000642qY","38959445","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
"a0A9N00000EZpEU","0019N0000063yoe","38769557","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZpEb","0019N0000064VtP","39009927","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\IB\Classic-Fixed-SwapFreeB","Enabled","USD","1:400","Ya"
"a0A9N00000EZpEf","0019N0000064VVY","38901850","PTGlobalKapitalInv-MT5-Live","Classic","real\IB\Classic-Fixed-SwapFree","Enabled","USD","400","Ya"
"a0A9N00000EZpFm","0019N0000064S77","38856269","PTGlobalKapitalInv-MT5-Live","Classic-Fixed","real\GKB\Classic-Fixed","Enabled","USD","400","Tidak"
